;Cod_setor;MediaMoradorDomicilio;RendaMediaDomicilio;RendaMediaPerCapitaGeral;RendaMediaPerCapitaComRendimento;nAbsDomicilios;nAbsDomiciliosCasa;nAbsDomiciliosApto;nAbsImoveisAlugados;nAbs1PessoasDomicilio;nAbs1PessoasDomicilio;nAbs2PessoasDomicilio;nAbs3PessoasDomicilio;nAbs4PessoasDomicilio;nAbs5ouMaisPessoasDomicilio;nAbsHabitantes;nAbsMoradoresCasa;nAbsMoradoresApto;nAbsMoradoresImoveisAlugados;nAbsConjuges;nAbsHomensResidentes;nAbsMulheresResidentes;TotalRendNomMensalDomParticulares;TotalRendimentoNomMensalDomParticularesPermanentes;TotalRendimentoNomMensalDomParitulcaresImprovisados;nAbsPessoasClasseE;nAbsPessoasClasseD;nAbsPessoasClasseC;nAbsPessoasClasseB;nAbsPessoasClasseA
309;160030305000193;4.17;1997.5;1027.46;1528.47;227;164;50;70;24;24;33;37;57;331374;946;765;142;207;946;436;510;801428;801428;0;90;33;81;6;8
310;160030305000194;4.34;1576.08;857.59;1345.43;118;113;5;13;9;9;12;19;34;149135;512;498;14;45;512;256;256;371338;371338;0;65;10;36;1;1
311;160030305000195;4.26;886.17;509.96;1023.19;179;178;0;23;10;10;23;34;46;2022109;762;758;0;92;762;393;369;318212;318212;0;105;14;25;1;0
312;160030305000196;4.31;1040.32;511.61;1089.54;233;219;0;39;20;20;34;35;51;35251112;1005;953;0;170;1005;520;485;411245;411245;0;115;23;43;2;1
313;160030305000197;4.04;1426.62;804.55;1250.0;335;292;39;54;25;25;48;82;68;4928148;1355;1219;124;177;1355;651;704;882400;882400;0;180;31;79;6;7
314;160030305000198;4.02;958.68;489.97;827.71;50;50;0;6;4;4;12;9;7;8323;201;201;0;30;201;84;117;85254;85254;0;27;6;10;0;0
315;160030305000199;4.36;1696.79;994.23;1432.87;28;24;4;5;0;0;3;9;6;5013;122;110;12;19;122;57;65;96925;96925;0;11;1;13;1;0
316;160030305000200;4.15;1049.48;588.63;1030.64;281;224;16;68;29;29;38;56;55;41221510;1167;1008;51;198;1167;593;574;562729;562729;0;158;43;43;4;1
317;160030305000201;4.14;3322.11;2343.45;4359.32;98;85;0;10;6;6;13;22;19;137111;402;367;0;30;402;204;198;809464;802844;6620;55;8;16;2;2
318;160030305000202;4.34;1815.51;786.74;1488.5;176;161;7;26;14;14;19;37;39;212395;764;718;22;94;764;371;393;481364;481364;0;84;25;52;5;4
319;160030305000203;4.36;730.96;402.6;707.8;101;97;0;5;8;8;12;16;23;91472;428;423;0;26;428;210;218;130040;130040;0;73;9;4;1;0
320;160030305000204;3.73;2352.09;1166.02;1813.81;90;87;0;13;7;7;14;21;22;13930;336;329;0;37;336;162;174;324956;324956;0;31;12;36;3;4
321;160030305000205;4.35;927.81;469.67;757.62;283;270;0;36;19;19;35;54;69;3825207;1230;1185;0;132;1230;600;630;428312;428312;0;217;26;27;5;0
322;160030305000206;4.34;816.22;523.35;932.08;403;376;0;47;21;21;58;93;76;59362510;1748;1668;0;156;1748;892;856;744533;744533;0;219;25;44;4;2
323;160030305000207;3.99;1758.84;827.03;1545.68;83;72;9;14;7;7;12;22;13;91143;331;308;20;46;331;169;162;223614;223614;0;40;10;23;4;1
324;160030305000208;4.41;574.02;290.93;584.72;124;123;0;4;11;11;14;20;25;182053;547;545;0;7;547;284;263;119282;119282;0;98;2;4;0;0
325;160030305000209;3.75;3953.96;2053.2;2999.98;247;244;0;45;12;12;37;69;68;252286;926;919;0;149;926;447;479;1658477;1658477;0;26;23;147;19;27
326;160030305000210;3.41;4576.44;2136.27;3104.94;118;115;1;27;13;13;25;24;29;15840;402;398;2;86;402;188;214;764900;764900;0;15;9;65;12;15
327;160030305000211;4.04;3654.65;1733.03;3088.56;277;269;0;13;20;20;55;48;69;29211411;1120;1108;0;39;1120;548;572;1543944;1543944;0;98;19;86;20;33
328;160030305000212;3.8;1363.52;809.12;1440.02;540;390;14;65;53;53;108;122;96;70282322;2053;1589;58;214;2053;979;1074;1307536;1305206;2330;204;50;173;9;2
329;160030305000213;3.99;1179.58;711.68;1255.54;253;234;1;32;22;22;39;47;43;631684;1004;954;1;82;1004;512;492;574528;573218;1310;121;26;59;5;0
330;160030305000214;4.2;2105.92;979.6;1557.06;286;240;46;65;28;28;32;60;59;37331410;1201;1055;146;230;1201;570;631;947229;947229;0;145;31;77;5;10
331;160030305000215;4.57;911.51;512.02;853.75;205;186;12;34;14;14;25;33;41;3818166;937;871;36;129;937;463;474;374498;374498;0;125;16;29;1;1
332;160030305000216;4.09;858.44;490.58;897.39;373;335;23;55;23;23;54;79;87;56312112;1527;1414;59;195;1527;761;766;588691;588691;0;235;36;50;1;0
333;160030305000217;4.21;1045.28;555.99;1017.92;222;212;0;20;21;21;28;39;49;3320194;935;910;0;65;935;485;450;408695;408695;0;111;25;36;0;3
334;160030305000218;4.05;899.91;499.91;887.71;255;253;0;11;25;25;35;61;40;39211212;1032;1020;0;36;1032;536;496;387928;387178;750;177;16;27;4;1
335;160030305000219;4.02;996.28;528.38;987.17;246;238;0;21;19;19;41;60;44;2927126;988;952;0;70;988;482;506;403941;403941;0;140;26;39;2;2
336;160030305000220;3.63;2135.33;1376.02;2069.36;264;217;9;52;27;27;44;64;60;351785;958;804;29;170;958;471;487;1051381;1051381;0;81;25;90;12;11
337;160030305000221;3.7;2015.03;581.89;1531.28;1003;228;0;42;21;21;37;43;68;371054;1619;844;0;167;1619;1116;503;751114;751114;0;83;22;92;10;4
338;160030305000222;3.63;1948.26;1102.49;1686.39;288;288;0;38;27;27;56;71;61;411288;1044;1044;0;111;1044;526;518;938621;938621;0;108;33;115;8;7
339;160030305000223;4.02;1208.27;701.96;1100.14;286;237;5;60;28;28;45;49;64;4128145;1149;1016;8;187;1149;586;563;637319;622819;14500;161;47;54;4;3
340;160030305000224;4.24;1075.5;546.29;926.31;272;266;1;33;13;13;44;58;63;33241413;1149;1135;3;136;1149;566;583;484209;483759;450;174;31;41;2;2
341;160030305000225;4.0;889.16;608.74;1053.81;123;113;9;15;10;10;18;22;31;181172;491;459;29;51;491;246;245;223408;222762;646;66;16;15;1;0
342;160030305000226;3.98;1042.36;567.08;916.2;153;129;0;29;6;6;25;41;34;201166;609;526;0;111;609;299;310;269364;269364;0;99;12;25;2;0
343;160030305000227;4.04;1241.19;701.17;1214.37;129;126;0;14;10;10;18;32;27;16873;515;511;0;50;515;237;278;283777;283777;0;67;8;31;2;1
344;160030305000228;4.38;594.2;394.85;641.35;183;182;0;12;22;22;23;25;34;2720147;801;798;0;54;801;430;371;226529;226529;0;124;13;10;1;0
345;160030305000229;3.86;2715.97;1480.25;2312.56;285;261;0;61;19;19;42;74;67;441976;1100;1039;0;196;1100;564;536;1299660;1299660;0;78;43;125;9;13
346;160030305000230;3.43;1417.74;830.13;1254.06;281;213;0;91;41;41;50;59;66;321743;960;799;0;241;960;463;497;645330;641970;3360;147;32;75;6;2
347;160030305000231;4.06;1641.81;779.75;1383.79;194;163;26;41;17;17;25;35;47;3212105;782;689;79;139;782;403;379;490994;485974;5020;83;30;49;5;4
348;160030305000232;4.11;1197.93;607.88;1104.37;289;255;31;63;17;17;47;63;59;38251513;1180;1087;88;200;1180;598;582;564341;561031;3310;143;45;64;4;1
349;160030305000233;3.63;862.91;496.84;905.42;222;209;0;36;27;27;39;48;45;301874;806;768;0;110;806;402;404;315483;315483;0;133;20;24;2;1
350;160030305000234;4.3;774.55;375.12;686.21;306;304;0;17;24;24;44;62;45;52282017;1316;1305;0;72;1316;659;657;369868;368848;1020;237;29;22;1;1
351;160030305000235;3.36;554.15;367.3;847.38;416;416;0;9;86;86;82;82;70;39211613;1398;1398;0;27;1398;747;651;419452;419452;0;227;18;18;2;1
352;160030305000236;3.92;521.04;321.64;681.06;248;247;0;13;41;41;35;35;42;3730155;973;971;0;63;973;504;469;237691;237691;0;164;13;7;2;0
353;160030305000237;4.22;546.34;282.56;678.14;348;338;0;26;22;22;41;85;74;5429207;1469;1431;0;96;1469;726;743;311434;311434;0;213;16;14;1;1
354;160030305000238;4.26;884.63;492.48;806.8;227;222;0;14;11;11;38;49;43;372198;967;953;0;45;967;479;488;349630;349630;0;161;18;26;1;1
355;160030305000239;3.85;1264.12;637.46;1130.98;339;332;0;16;28;28;72;74;65;3824187;1306;1266;0;44;1306;625;681;630785;630785;0;168;42;80;4;4
356;160030305000240;4.04;809.95;450.13;836.94;557;549;5;42;46;46;81;112;121;87472716;2252;2228;14;146;2252;1087;1165;766256;766256;0;340;37;53;3;5
357;160030305000241;4.51;634.3;335.83;662.74;311;307;0;21;22;22;44;41;64;55322214;1403;1385;0;88;1403;718;685;349266;349266;0;207;16;20;1;1
358;160030305000242;4.26;1186.02;524.36;840.15;132;126;1;12;14;14;18;22;22;1912107;562;540;5;39;562;279;283;225491;224420;1071;98;5;13;1;2
359;160030305000243;4.34;1137.73;540.26;913.75;155;131;0;34;10;10;24;32;28;1815612;664;590;0;132;664;343;321;283876;275806;8070;96;13;33;2;1
360;160030305000244;4.15;1079.33;624.29;1064.67;189;174;3;30;13;13;31;34;54;26886;785;744;6;106;785;394;391;393928;393928;0;109;15;34;6;0
361;160030305000245;4.14;765.66;486.86;859.52;212;196;13;33;17;17;25;48;43;3422115;878;832;37;128;878;442;436;348104;348104;0;125;17;21;2;0
362;160030305000246;3.98;1434.99;812.04;1240.48;160;137;14;34;16;16;22;33;29;271481;632;551;51;141;632;294;338;403377;398277;5100;78;18;45;2;1
363;160030305000247;4.06;1350.38;697.82;1192.75;239;212;1;49;33;33;31;44;40;3422168;967;888;2;179;967;495;472;540997;539797;1200;131;25;57;3;5
364;160030305000248;3.49;2105.93;1175.47;1887.34;250;247;1;26;19;19;45;64;72;242042;873;868;1;82;873;384;489;875217;875217;0;72;26;125;10;4
365;160030305000249;3.82;1916.68;1130.06;1779.47;109;109;0;14;5;5;15;28;30;171012;416;416;0;60;416;193;223;392862;392862;0;36;14;48;4;0
366;160030305000250;3.85;1040.14;717.93;1199.83;472;471;0;65;46;46;83;99;102;63331710;1814;1812;0;221;1814;919;895;1051047;1050027;1020;214;45;86;4;4
367;160030305000251;3.76;1798.43;1288.84;2196.33;141;107;5;48;13;13;22;29;37;22841;528;448;13;135;528;258;270;585910;584200;1710;37;12;43;3;6
368;160030305000252;4.48;1620.71;757.54;1545.31;238;212;19;55;20;20;18;49;52;3726106;1064;977;64;206;1064;513;551;657802;656592;1210;84;21;80;4;7
369;160030305000253;4.34;1920.19;894.97;1565.41;139;132;6;13;9;9;18;21;37;241169;603;582;13;41;603;284;319;443010;443010;0;62;15;42;2;5
370;160030305000254;4.23;1413.14;734.05;1249.87;325;306;18;38;20;20;41;63;75;50411611;1376;1317;53;149;1376;667;709;831393;830883;510;182;41;62;7;6
371;160030305000255;4.22;1518.36;750.67;1329.41;250;210;39;65;17;17;40;50;50;3917148;1056;946;107;210;1056;518;538;638083;638083;0;131;27;58;5;6
372;160030305000256;4.6;1631.66;743.58;1206.13;233;212;17;52;7;7;21;45;66;3623163;1065;994;59;193;1065;534;531;666182;666182;0;120;26;57;4;7
373;160030305000257;4.39;1296.54;618.15;1135.32;212;207;3;13;17;17;26;42;40;3319139;930;917;8;50;930;466;464;458669;455869;2800;140;15;37;0;3
374;160030305000258;4.46;1006.52;509.37;872.07;229;226;2;19;16;16;31;42;45;3719185;1021;1013;5;64;1021;490;531;390178;390178;0;140;19;42;0;1
375;160030305000259;4.18;1156.65;588.61;1129.12;300;273;0;50;28;28;36;62;72;3524219;1255;1166;0;166;1255;609;646;580370;580370;0;179;31;57;5;1
376;160030305000260;4.31;996.41;724.53;1214.43;317;267;39;57;17;17;35;67;66;4834218;1351;1197;118;201;1351;679;672;808628;799796;8832;146;28;48;5;3
377;160030305000261;4.48;765.24;595.82;1373.23;182;181;1;21;14;14;18;45;32;272294;815;814;1;82;815;383;432;400474;400474;0;36;21;26;1;1
378;160030305000262;4.1;1203.17;671.6;1118.61;313;282;30;50;17;17;55;76;64;392898;1284;1203;80;159;1284;632;652;695775;695775;0;164;18;69;3;3
379;160030305000263;4.22;733.87;431.77;940.21;248;225;4;14;26;26;30;52;47;3425911;1046;948;17;47;1046;528;518;360099;360099;0;113;8;29;1;1
380;160030305000264;4.02;1693.54;781.28;1417.55;200;140;11;57;16;16;38;32;38;3714118;801;639;29;184;801;375;426;511736;510168;1568;107;11;32;2;2
381;160030305000265;4.65;936.06;479.49;714.95;190;181;0;19;9;9;25;35;38;21201911;883;860;0;63;883;440;443;319096;319096;0;142;13;18;0;3
382;160030305000266;4.89;1388.71;594.39;1151.27;147;142;5;14;6;6;17;23;28;311259;719;705;14;62;719;335;384;346531;346531;0;68;17;28;3;4
383;160030305000267;4.16;1068.48;559.06;981.49;231;208;0;40;14;14;28;59;38;4424107;960;877;0;152;960;450;510;436726;436726;0;124;31;45;2;0
384;160030305000268;4.18;1113.93;595.49;992.83;277;258;1;42;29;29;39;51;55;3927146;1158;1099;6;140;1158;585;573;557972;557972;0;167;35;41;1;2
385;160030305000269;4.31;617.18;375.06;832.78;249;246;0;15;19;19;35;44;53;4322611;1072;1061;0;62;1072;535;537;309796;309796;0;117;17;19;0;1
386;160030305000270;4.21;1115.11;556.3;1009.91;282;241;0;50;30;30;35;53;47;5223169;1182;1063;0;182;1182;570;612;524351;519663;4688;176;28;51;3;2
387;160030305000271;4.31;696.23;382.41;745.33;186;180;0;15;11;11;20;35;39;4016165;801;789;0;51;801;389;412;233004;233004;0;119;8;15;0;1
388;160030305000272;4.13;517.36;393.26;886.78;340;311;0;37;20;20;57;66;69;55361511;1405;1322;0;134;1405;691;714;448709;448709;0;136;10;19;0;1
389;160030305000273;4.2;816.04;434.51;798.14;179;153;1;37;13;13;22;37;42;2116176;755;671;2;132;755;391;364;264184;261184;3000;126;7;22;1;0
390;160030305000274;4.46;833.98;427.92;744.73;180;180;0;7;8;8;16;40;39;3214179;803;803;0;31;803;411;392;269592;269592;0;121;7;11;0;1
391;160030305000275;4.22;424.32;341.49;683.97;214;206;1;15;16;16;29;36;48;3423156;904;877;1;65;904;446;458;238021;238021;0;97;10;11;0;0
392;160030305000276;4.38;610.89;356.56;669.42;264;260;0;15;23;23;35;48;49;38232015;1155;1140;0;62;1155;551;604;305927;305927;0;175;12;18;0;1
393;160030305000277;4.15;794.13;425.63;750.13;207;186;0;21;15;15;24;50;47;3016117;860;791;0;68;860;431;429;287299;287299;0;125;21;24;0;1
394;160030305000278;4.14;636.31;437.06;729.86;309;300;0;32;19;19;44;72;74;3726166;1279;1253;0;127;1279;636;643;448864;448864;0;174;22;19;3;0
395;160030305000279;4.05;841.65;535.32;979.29;276;238;0;63;22;22;39;52;64;4821129;1119;1026;0;180;1119;547;572;493308;493308;0;166;30;33;0;1
396;160030305000280;4.23;1186.4;655.84;1065.1;177;140;1;51;16;16;19;47;29;241876;748;654;2;165;748;356;392;407832;407832;0;99;24;37;1;1
397;160030305000281;4.41;849.33;396.61;781.11;80;80;0;0;8;8;7;18;18;8844;353;353;0;0;353;195;158;101626;101626;0;58;3;8;0;1
398;160030305000282;3.78;2218.53;1118.81;2046.82;157;127;0;13;14;14;29;37;32;201282;593;519;0;51;593;281;312;526294;526294;0;59;13;53;5;8
399;160030305000283;5.36;359.9;160.8;591.58;168;163;0;10;9;9;13;19;31;21271610;901;884;0;31;901;443;458;112401;112401;0;76;1;9;0;0
400;160030305000284;3.8;1831.84;998.48;1637.09;149;120;2;7;15;15;26;34;27;221216;567;471;7;22;567;306;261;460601;460091;510;71;9;37;2;6
401;160030305000285;4.2;666.85;357.06;623.03;178;175;0;4;12;12;24;48;32;19151010;748;739;0;8;748;373;375;182260;182260;0;140;9;10;1;0
402;160030305000286;4.29;1231.44;621.3;1249.2;225;223;0;11;23;23;22;44;55;262189;963;960;0;46;963;491;472;468170;467660;510;118;17;45;4;4
403;160030305000287;4.4;823.7;479.1;808.29;393;392;0;24;32;32;48;78;66;64392318;1731;1729;0;89;1731;906;825;619201;619201;0;281;26;35;3;3
404;160030305000288;5.06;1263.69;543.34;1122.11;49;49;0;3;2;2;3;10;6;9844;248;248;0;10;248;132;116;103234;103234;0;34;3;6;1;1
405;160030305000289;4.69;1099.53;516.52;929.74;49;49;0;2;2;2;9;9;4;7671;230;230;0;11;230;125;105;92974;92974;0;36;2;8;1;0
406;160030305000290;4.62;436.03;188.9;508.4;63;63;0;1;6;6;10;4;14;11672;291;291;0;1;291;152;139;41180;41180;0;53;0;0;0;0
407;160030305000291;3.83;762.2;387.2;745.81;100;100;0;3;20;20;15;21;12;41085;383;383;0;8;383;204;179;111126;111126;0;78;4;10;0;0
408;160030305000292;4.39;659.86;297.74;630.57;219;218;0;6;30;30;31;32;35;24241311;959;957;0;29;959;520;439;208719;208719;0;164;16;11;0;2
409;160030305000293;4.26;666.83;405.9;733.84;92;92;0;2;8;8;17;12;14;141472;392;392;0;6;392;195;197;110810;110810;0;69;2;10;0;0
410;160030305000294;4.07;492.4;279.16;552.51;57;57;0;0;5;5;10;14;8;4832;232;232;0;0;232;141;91;53041;53041;0;51;4;0;0;0
411;160030305000295;5.31;456.63;239.87;501.93;219;214;0;11;15;15;13;25;30;51282313;1162;1150;0;41;1162;585;577;200773;200773;0;162;4;7;0;0
412;160030305000296;4.89;505.14;261.43;462.25;37;37;0;1;3;3;4;2;10;5333;181;181;0;9;181;103;78;31895;31895;0;34;0;1;0;0
413;160030305000297;3.5;3250.53;1632.04;2463.99;202;125;76;81;22;22;40;48;46;211343;706;483;221;240;706;309;397;1007054;1005554;1500;43;24;96;10;19
414;160030305000298;3.32;2576.07;1658.69;2422.69;162;106;52;44;30;30;33;27;32;22774;538;411;118;98;538;244;294;797468;797468;0;49;21;69;7;6
415;160030305000299;3.77;2630.95;1435.32;2274.85;206;177;7;45;22;22;39;36;48;261568;774;706;18;145;774;342;432;962396;961396;1000;69;16;83;5;15
416;160030305000300;3.88;2401.56;1362.74;2012.98;173;161;11;40;20;20;25;34;35;318121;669;637;30;132;669;312;357;791840;791330;510;51;27;74;5;7
417;160030305000301;3.86;3943.69;1813.56;2864.49;187;145;30;47;22;22;39;29;41;231653;719;589;87;140;719;340;379;1114881;1114366;515;44;23;87;8;14
418;160030305000302;4.17;2018.48;1046.43;1639.33;221;201;10;49;23;23;31;40;51;2818108;920;861;33;133;920;435;485;821013;819703;1310;85;30;83;5;7
419;160030305000303;4.05;2375.35;1217.79;1865.97;193;157;18;47;22;22;33;34;39;267126;773;687;46;134;773;360;413;799670;793670;6000;72;22;76;8;9
420;160030305000304;3.76;2672.39;1529.67;2446.76;217;191;18;29;14;14;36;52;43;361467;793;742;43;81;793;373;420;1051489;1051489;0;46;18;94;12;11
421;160030305000305;3.75;3777.37;1804.86;2794.02;230;171;52;43;28;28;43;47;45;1824156;863;715;129;128;863;390;473;1355766;1355766;0;61;17;101;19;14
422;160030305000306;3.84;3006.46;1662.11;2445.68;188;154;33;30;21;21;28;41;43;231276;722;640;79;74;722;316;406;1027184;1027184;0;38;22;104;9;10
423;160030305000307;5.72;753.15;394.71;808.04;193;186;0;18;10;10;11;24;29;31232311;1103;1070;0;85;1103;530;573;342100;342100;0;126;15;14;0;2
424;160030305000308;4.68;1516.58;783.36;1241.62;188;154;20;43;15;15;24;40;29;3112136;880;784;46;111;880;444;436;561186;561186;0;95;14;44;0;6
425;160030305000309;3.66;2855.59;1416.56;2202.25;184;131;23;57;28;28;30;39;33;271227;674;538;62;155;674;312;362;806024;806024;0;62;19;73;11;14
426;160030305000310;3.52;2611.76;1614.36;2498.6;201;146;33;66;33;33;36;47;39;151257;708;573;71;159;708;331;377;994443;994443;0;44;26;99;9;8
427;160030305000311;4.09;2694.08;1293.73;2156.21;156;124;32;39;13;13;29;30;24;301183;638;555;83;118;638;283;355;734615;734615;0;41;19;68;8;9
428;160030305000312;4.01;1827.03;896.59;1542.74;183;142;39;53;21;21;29;34;34;2419102;733;634;88;136;733;359;374;549562;549562;0;70;19;61;4;6
429;160030305000313;4.03;2145.75;1382.68;2035.45;191;169;18;44;20;20;31;39;43;1715116;770;717;45;126;770;363;407;946380;946380;0;62;33;65;4;7
430;160030305000314;3.69;1314.19;676.19;1177.83;227;197;6;24;19;19;45;38;53;241374;845;746;14;69;845;434;411;469443;444294;25149;112;28;69;1;0
431;160030305000315;4.41;2834.48;1111.07;1929.75;182;143;13;58;16;16;18;36;38;371334;802;694;36;175;802;388;414;769462;769462;0;65;19;62;8;8
432;160030305000316;4.34;1872.04;806.74;1418.87;112;95;17;36;8;8;21;20;20;131057;486;452;34;112;486;214;272;322902;322902;0;53;14;29;1;3
433;160030305000317;3.79;2837.64;1484.5;2437.46;195;131;56;59;19;19;43;36;37;2612117;739;582;140;164;739;341;398;951537;951537;0;52;24;75;15;14
434;160030305000318;4.07;1935.34;1052.82;1650.01;216;182;27;46;17;17;37;47;43;24141312;877;795;66;126;877;408;469;783875;783475;400;88;23;70;8;6
435;160030305000319;3.84;1991.84;1190.95;1782.35;135;97;9;46;19;19;25;26;24;15864;519;427;24;134;519;240;279;519847;517447;2400;57;8;54;2;6
436;160030305000320;3.97;1846.41;914.1;1604.34;128;103;4;44;19;19;18;24;28;16717;508;435;12;143;508;239;269;393064;393064;0;52;14;43;2;4
437;160030305000321;4.66;686.72;392.8;645.68;255;240;2;33;15;15;23;45;59;38251417;1188;1152;5;119;1188;609;579;347754;346329;1425;192;13;18;0;1
438;160030305000322;4.1;1074.99;652.64;1081.83;182;160;21;34;19;19;35;30;36;2311118;747;705;40;75;747;364;383;398113;398113;0;122;10;24;1;2
439;160030305000323;4.18;1426.21;756.86;1275.85;208;201;2;29;10;10;26;41;54;401971;870;849;8;97;870;409;461;535857;535657;200;85;29;45;4;4
440;160030305000324;4.12;1379.02;703.95;1162.81;268;261;6;30;28;28;34;52;58;4418157;1104;1088;15;92;1104;535;569;601173;601173;0;166;27;50;8;4
441;160030305000325;4.1;414.4;349.96;600.32;219;208;0;28;21;21;26;46;52;3118112;898;874;0;86;898;443;455;234126;234126;0;119;10;10;0;0
442;160030305000326;3.82;1237.78;644.29;1107.83;250;227;15;37;24;24;48;44;52;392495;955;890;43;111;955;467;488;489662;489662;0;145;33;56;2;1
443;160030305000327;3.79;1330.46;684.8;1288.14;270;207;9;74;27;27;34;64;65;3919145;1023;831;28;226;1023;490;533;584815;584815;0;129;36;73;0;2
444;160030305000328;4.24;1505.12;818.6;1371.51;165;138;1;33;7;7;28;29;41;261584;699;608;3;111;699;347;352;469056;469056;0;72;25;58;1;1
445;160030305000329;4.54;865.91;465.53;1052.81;239;239;0;52;16;16;23;47;54;432787;1084;1084;0;197;1084;534;550;408116;408116;0;96;14;41;3;0
446;160030305000330;4.65;508.63;436.21;847.41;144;143;0;11;5;5;15;33;28;231678;670;669;0;40;670;331;339;236428;236428;0;71;4;9;1;0
447;160030305000331;3.89;849.2;539.77;844.47;491;465;24;46;44;44;85;109;102;7437149;1910;1841;60;138;1910;972;938;765835;764035;1800;330;40;62;3;0
448;160030305000332;4.3;958.39;508.42;891.22;46;45;0;3;3;3;4;9;12;8621;198;192;0;9;198;95;103;75754;75754;0;21;6;11;0;0
449;160030305000333;4.13;954.32;515.7;945.96;196;193;1;21;16;16;30;36;39;351766;812;801;2;69;812;421;391;313860;311640;2220;123;18;26;1;1
450;160030305000334;4.13;902.24;454.48;822.59;195;188;0;25;22;22;27;41;34;2714134;804;781;0;122;804;406;398;281326;281326;0;128;17;22;1;1
451;160030305000335;4.21;1454.01;671.95;1221.3;236;214;7;47;19;19;34;40;58;2628145;993;915;21;195;993;473;520;527558;527558;0;130;36;46;3;3
452;160030305000336;3.77;1168.51;728.96;1123.81;274;250;0;61;27;27;53;55;61;332199;1033;977;0;165;1033;516;517;620343;620343;0;138;31;62;3;1
453;160030305000337;4.21;631.13;448.0;872.1;231;220;0;29;8;8;35;47;61;3417135;973;938;0;109;973;482;491;327037;327037;0;109;14;25;1;0
454;160030305000338;4.03;940.09;572.18;978.42;223;203;0;30;18;18;29;44;55;3223143;899;832;0;112;899;468;431;391369;391369;0;141;19;33;0;2
455;160030305000339;3.67;1493.87;883.68;1360.9;227;220;0;41;19;19;44;46;54;351681;834;819;0;127;834;398;436;594715;594715;0;108;32;59;8;1
456;160030305000340;3.92;619.09;354.3;637.74;242;238;4;11;29;29;38;53;44;2820148;948;942;6;33;948;478;470;245329;245329;0;169;20;9;0;1
457;160030305000341;4.25;943.19;482.47;881.09;253;247;0;14;19;19;47;37;51;33311311;1074;1051;0;54;1074;541;533;390321;390321;0;160;26;25;2;3
458;160030305000342;4.45;867.02;428.13;775.24;227;218;0;24;21;21;22;44;47;27301014;1006;978;0;88;1006;501;505;331802;330352;1450;160;17;29;1;0
459;160030305000343;4.38;681.85;329.71;686.8;201;197;1;9;13;13;24;36;46;3120137;879;867;4;34;879;428;451;223211;222191;1020;129;14;20;0;0
460;160030305000344;3.92;934.37;612.14;1045.8;235;223;12;36;16;16;36;59;51;341986;921;881;40;113;921;453;468;434009;434009;0;134;24;29;1;2
461;160030305000345;4.16;1769.26;865.86;1502.31;176;151;24;35;11;11;36;32;37;1915117;732;668;62;101;732;350;382;526800;526800;0;79;23;38;5;1
462;160030305000346;3.74;1464.44;847.28;1366.53;250;174;50;92;35;35;57;34;40;3524109;935;741;136;243;935;463;472;659012;659012;0;120;33;55;2;7
463;160030305000347;4.72;1271.0;617.41;1177.12;163;141;1;28;9;9;22;26;29;2619119;770;696;12;94;770;376;394;376837;376837;0;80;23;40;1;2
464;160030305000348;3.99;1043.95;528.11;1033.51;222;213;0;25;20;20;29;44;49;412267;885;855;0;86;885;416;469;384210;384210;0;119;20;42;2;1
465;160030305000349;4.19;601.81;507.72;945.75;193;158;4;49;11;11;33;30;42;3615141;806;704;14;161;806;379;427;337632;336432;1200;86;15;14;0;2
466;160030305000350;4.03;1149.84;561.82;887.95;199;195;0;48;23;23;31;38;41;289146;802;791;0;141;802;375;427;363858;363858;0;128;27;29;3;2
467;160030305000351;4.33;510.84;374.48;788.18;256;243;1;30;19;19;39;40;50;42241614;1106;1067;5;118;1106;567;539;316060;315550;510;122;15;13;0;1
468;160030305000352;4.25;750.14;534.64;946.95;185;150;29;47;19;19;28;26;38;3113128;787;690;70;155;787;375;412;335220;335220;0;86;9;23;2;0
469;160030305000353;4.08;594.66;375.26;788.74;254;233;21;37;24;24;46;39;56;3820118;1036;991;45;92;1036;522;514;293691;293691;0;141;18;18;0;0
470;160030305000354;3.96;476.4;409.97;705.77;224;174;3;36;35;35;22;47;34;4120134;886;737;6;101;886;463;423;274759;274759;0;121;16;9;0;0
471;160030305000355;3.74;952.54;553.72;863.5;228;178;0;71;25;25;31;58;41;4113115;852;728;0;220;852;429;423;392031;392031;0;151;21;29;1;2
472;160030305000356;4.77;487.15;358.82;701.57;66;65;0;5;6;6;6;15;11;11325;315;314;0;11;315;148;167;94011;94011;0;33;2;6;0;0
473;160030305000357;4.66;731.68;388.27;634.49;90;90;0;3;4;4;10;17;20;131162;419;419;0;14;419;219;200;130071;130071;0;75;6;7;0;0
474;160030305000358;4.62;417.37;275.56;531.7;124;122;0;10;11;11;11;24;23;1512125;573;571;0;27;573;288;285;120696;120696;0;84;3;2;0;0
475;160030305000359;4.18;660.72;307.41;564.83;65;60;0;11;2;2;16;8;13;12740;272;257;0;28;272;138;134;69474;69474;0;55;5;3;0;0
476;160030305000360;6.32;575.36;306.19;565.26;47;47;0;1;1;1;3;5;9;4475;297;297;0;2;297;153;144;66136;66136;0;36;2;2;0;0
477;160030305000361;4.67;686.96;391.17;621.68;48;47;0;2;4;4;6;6;11;5652;224;220;0;13;224;107;117;69628;69628;0;42;1;3;0;0
