;Cod_setor;MediaMoradorDomicilio;RendaMediaDomicilio;RendaMediaPerCapitaGeral;RendaMediaPerCapitaComRendimento;nAbsDomicilios;nAbsDomiciliosCasa;nAbsDomiciliosApto;nAbsImoveisAlugados;nAbs1PessoasDomicilio;nAbs1PessoasDomicilio;nAbs2PessoasDomicilio;nAbs3PessoasDomicilio;nAbs4PessoasDomicilio;nAbs5ouMaisPessoasDomicilio;nAbsHabitantes;nAbsMoradoresCasa;nAbsMoradoresApto;nAbsMoradoresImoveisAlugados;nAbsConjuges;nAbsHomensResidentes;nAbsMulheresResidentes;TotalRendNomMensalDomParticulares;TotalRendimentoNomMensalDomParticularesPermanentes;TotalRendimentoNomMensalDomParitulcaresImprovisados;nAbsPessoasClasseE;nAbsPessoasClasseD;nAbsPessoasClasseC;nAbsPessoasClasseB;nAbsPessoasClasseA
1732;270430205100064;3.58;923.24;502.2;775.82;296;283;0;100;25;25;51;79;68;4312104;1061;1022;0;325;1061;465;596;457140;457140;0;213;31;42;0;0
1733;270430205100065;3.21;385.09;235.2;512.54;321;312;0;144;47;47;65;84;60;421372;1031;1005;0;439;1031;498;533;191691;191691;0;206;8;5;0;0
1734;270430205100066;3.27;497.5;276.27;507.66;372;155;0;137;53;53;76;94;78;3717105;1215;523;0;392;1215;599;616;278200;278200;0;308;12;5;0;0
1735;270430205100067;3.39;781.59;440.99;707.82;396;280;73;159;40;40;92;89;92;4719113;1341;980;257;515;1341;611;730;501334;501334;0;317;21;34;1;1
1736;270430205100068;3.43;488.06;302.96;527.61;415;355;0;130;46;46;79;105;93;522254;1418;1261;0;410;1418;681;737;357192;356312;880;344;15;3;0;0
1737;270430205100069;3.34;446.15;314.67;533.11;374;207;0;171;46;46;81;95;75;402472;1250;772;0;491;1250;606;644;329459;329459;0;253;6;13;0;0
1738;270430205100070;3.45;941.18;540.12;836.0;378;356;15;104;41;41;74;98;73;442976;1305;1239;48;321;1305;592;713;610393;607608;2785;258;32;62;0;0
1739;270430205100071;3.43;1042.01;588.97;880.92;289;286;0;55;36;36;56;83;44;3616103;992;983;0;204;992;448;544;510050;510050;0;193;32;52;0;0
1740;270430205100072;3.42;651.86;344.05;658.38;203;185;4;64;29;29;35;44;53;211053;694;640;10;191;694;328;366;198172;198172;0;155;9;11;0;1
1741;270430205100073;3.34;792.4;487.53;745.73;372;348;2;113;37;37;61;131;76;341685;1240;1183;6;341;1240;605;635;504111;503151;960;274;29;36;0;0
1742;270430205100074;3.3;498.81;311.79;506.93;263;261;0;79;31;31;57;73;52;29783;869;861;0;230;869;445;424;219500;219500;0;236;5;3;0;0
1743;270430205100075;3.57;567.17;311.55;561.53;262;241;8;74;20;20;60;62;62;251185;931;872;21;234;931;448;483;233037;229477;3560;213;7;12;0;0
1744;270430205100076;3.43;627.52;371.33;589.21;363;253;0;110;39;39;75;86;87;451763;1244;911;0;318;1244;597;647;373561;373561;0;302;21;14;1;0
1745;270430205100077;3.33;480.67;293.16;469.18;308;284;0;86;45;45;62;70;67;321495;1024;962;0;266;1024;486;538;238341;238341;0;260;9;5;0;0
1746;270430205100078;3.6;446.07;271.59;477.72;120;117;2;27;17;17;21;32;21;11841;432;425;5;87;432;214;218;93155;93155;0;111;1;1;0;0
1747;270430205100079;3.7;516.98;282.06;492.84;113;99;0;40;8;8;15;35;26;15822;418;378;0;143;418;210;208;91669;91669;0;105;2;2;0;0
1748;270430205100080;3.33;610.14;457.16;746.42;234;175;0;90;29;29;47;60;50;241241;779;627;0;283;779;373;406;300808;294998;5810;138;10;24;0;0
1749;270430205100081;3.62;586.54;308.68;566.24;306;300;0;105;27;27;58;73;78;331778;1107;1086;0;365;1107;532;575;269585;269585;0;266;8;3;0;2
1750;270430205100082;3.31;499.85;327.08;574.1;181;163;0;67;22;22;41;37;45;201131;600;551;0;212;600;295;305;164193;164193;0;140;7;3;0;0
1751;270430205100083;3.59;1108.58;571.9;944.52;265;244;0;83;19;19;48;72;63;391332;952;877;0;267;952;447;505;457384;457384;0;197;26;15;2;6
1752;270430205100084;3.65;488.25;281.86;485.85;304;245;0;119;24;24;71;66;65;3917104;1111;924;0;379;1111;530;581;249726;249726;0;267;7;3;0;0
1753;270430205100085;3.32;529.9;320.89;597.71;227;213;0;95;18;18;53;68;44;241351;754;720;0;315;754;349;405;200233;200233;0;169;10;5;0;0
1754;270430205100086;3.58;509.81;288.01;500.31;501;422;0;182;52;52;97;110;126;5726196;1796;1591;0;596;1796;843;953;407249;407249;0;425;25;5;0;0
1755;270430205100087;3.49;466.76;257.33;512.16;71;71;0;24;8;8;12;19;13;12412;248;248;0;85;248;127;121;52752;52752;0;58;1;0;0;0
1756;270430205100088;3.61;464.42;261.4;457.45;300;290;0;107;33;33;47;70;69;451987;1084;1052;0;370;1084;514;570;225065;225065;0;259;9;0;0;0
1757;270430205100089;3.59;590.74;357.03;566.55;347;346;0;132;37;37;61;82;80;461997;1244;1235;0;452;1244;619;625;362027;362027;0;295;9;12;0;0
1758;270430205100090;3.97;630.07;335.37;585.43;59;59;0;14;5;5;7;14;14;9432;234;234;0;55;234;114;120;66739;66739;0;50;4;2;0;0
1759;270430205100091;3.3;626.78;364.64;645.23;168;140;1;50;25;25;37;46;26;18552;554;487;1;132;554;251;303;173568;173568;0;127;9;6;0;0
1760;270430205100092;3.36;502.85;304.35;672.07;266;190;0;143;15;15;56;84;70;211423;895;635;0;479;895;417;478;229177;229177;0;148;17;7;0;0
1761;270430205100093;3.65;798.03;473.9;820.87;127;95;0;69;10;10;23;31;30;18653;463;336;0;248;463;227;236;183875;183875;0;93;10;14;0;0
1762;270430205100094;3.33;627.83;383.82;600.96;138;118;0;50;11;11;38;31;33;12903;459;397;0;145;459;217;242;150842;150842;0;113;6;9;0;0
1763;270430205100095;3.22;667.56;397.27;640.65;198;196;0;81;29;29;38;52;44;20732;636;631;0;224;636;299;337;213335;213335;0;148;16;10;0;0
1764;270430205100096;2.95;1200.45;772.67;1100.23;228;56;136;52;27;27;69;60;52;12412;672;215;362;149;672;308;364;439993;439993;0;121;39;51;3;0
1765;270430205100097;3.05;682.9;452.35;714.32;333;201;5;128;36;36;94;88;71;241151;1012;645;11;375;1012;459;553;397164;395654;1510;254;26;19;1;0
1766;270430205100098;3.57;727.34;405.9;656.78;382;238;0;182;36;36;71;87;96;551983;1365;886;0;633;1365;623;742;464344;464344;0;303;30;21;0;1
1767;270430205100099;3.27;586.41;349.99;592.53;475;301;1;180;57;57;107;131;89;5019117;1555;1056;4;532;1555;736;819;457434;457434;0;399;23;9;0;0
1768;270430205100100;5.96;329.33;150.75;485.9;215;214;0;48;17;17;29;40;50;33972;1282;1270;0;313;1282;642;640;172010;172010;0;141;2;1;0;0
1769;270430205100101;3.47;573.66;323.63;594.32;268;234;0;67;27;27;50;76;47;421814;929;821;0;206;929;438;491;254370;254370;0;213;9;10;1;0
1770;270430205100102;3.39;658.26;405.48;652.26;320;313;2;89;39;39;72;69;74;351564;1085;1062;6;277;1085;509;576;378311;378311;0;251;23;17;0;0
1771;270430205100103;3.5;806.45;468.64;726.6;361;329;15;105;29;29;70;90;100;401693;1262;1162;47;349;1262;589;673;489729;489729;0;280;28;33;1;0
1772;270430205100104;3.62;686.18;367.04;634.14;336;247;0;136;26;26;62;93;79;3615127;1217;929;0;478;1217;556;661;377315;377315;0;285;17;18;0;0
1773;270430205100105;3.39;789.81;416.49;724.33;124;121;0;39;14;14;20;39;24;14931;420;415;0;127;420;203;217;149937;149937;0;110;8;5;0;0
1774;270430205100106;3.58;623.89;360.07;649.18;293;168;1;137;17;17;60;80;68;361954;1048;615;4;479;1048;495;553;312903;312903;0;215;13;15;0;1
1775;270430205100107;3.58;719.6;402.08;659.8;224;199;0;71;22;22;37;67;49;231262;802;739;0;210;802;368;434;273818;273818;0;173;19;14;0;0
1776;270430205100108;3.43;566.69;384.98;546.28;248;190;0;84;26;26;61;58;46;261862;849;693;0;266;849;410;439;276417;276117;300;204;12;8;0;0
1777;270430205100109;3.34;731.24;420.83;717.01;202;196;0;59;23;23;42;49;47;241204;675;662;0;163;675;306;369;244500;244500;0;153;22;12;0;0
1778;270430205100110;3.46;590.41;391.77;671.73;266;253;0;64;28;28;45;74;66;241665;920;890;0;196;920;437;483;308322;308322;0;180;18;12;0;0
1779;270430205100111;3.41;457.65;281.02;541.53;371;370;0;81;52;52;78;73;81;492361;1264;1261;0;272;1264;576;688;296761;296761;0;294;7;2;0;0
1780;270430205100112;3.46;337.59;230.38;434.49;290;253;0;93;38;38;58;75;54;291693;1002;892;0;303;1002;510;492;182919;182919;0;221;5;2;0;0
1781;270430205100113;3.86;223.54;191.36;456.79;96;95;0;25;8;8;19;17;21;16740;371;368;0;85;371;166;205;56642;56642;0;42;0;2;0;0
1782;270430205100114;3.92;391.95;253.07;387.47;193;189;0;44;23;23;33;42;34;276155;756;746;0;167;756;349;407;149563;149563;0;163;3;1;0;0
1783;270430205100115;3.81;428.47;282.35;537.6;182;159;4;55;8;8;36;42;47;27866;693;617;14;180;693;328;365;162354;162354;0;125;9;1;0;0
1784;270430205100116;3.43;561.2;320.62;605.69;294;207;1;113;34;34;52;77;61;3615103;995;740;2;332;995;460;535;263207;263207;0;225;13;9;0;0
1785;270430205100117;3.38;716.2;412.99;722.85;553;473;49;241;48;48;119;155;121;6520168;1869;1631;141;762;1869;856;1013;654183;654183;0;403;33;40;1;1
1786;270430205100118;3.34;359.61;206.31;484.74;200;189;0;61;19;19;42;60;46;17841;668;636;0;182;668;325;343;109551;109551;0;127;6;1;0;0
1787;270430205100119;3.37;575.36;325.54;469.26;258;255;0;74;31;31;58;51;63;311351;866;854;0;245;866;404;462;228529;228019;510;231;7;4;1;1
1788;270430205100120;3.65;762.95;446.04;691.87;361;310;0;132;30;30;73;86;73;5320164;1314;1152;0;445;1314;603;711;485974;485974;0;277;25;36;0;0
1789;270430205100121;3.68;731.91;403.13;676.93;241;223;2;97;15;15;38;68;62;321364;886;827;6;317;886;419;467;288847;288847;0;181;19;21;0;1
1790;270430205100122;3.49;408.75;321.01;533.6;266;263;0;98;35;35;52;61;48;361946;927;914;0;290;927;435;492;240441;240441;0;187;6;5;0;0
1791;270430205100123;3.62;491.29;274.09;463.18;383;372;5;119;54;54;54;87;77;613093;1385;1358;12;428;1385;687;698;292732;292732;0;332;2;7;0;1
1792;270430205100124;3.43;1117.36;632.53;953.68;235;233;0;89;26;26;41;62;51;321634;807;799;0;273;807;359;448;431506;431506;0;151;34;34;2;2
1793;270430205100125;3.11;982.5;578.33;866.45;308;277;0;123;41;41;78;79;61;271371;957;880;0;352;957;447;510;475348;475348;0;225;22;38;5;1
1794;270430205100126;3.38;937.87;527.78;904.43;281;280;0;100;38;38;57;53;70;322092;950;947;0;275;950;429;521;416943;416943;0;176;17;35;3;3
1795;270430205100127;3.68;417.84;265.57;529.37;209;180;0;58;18;18;34;50;45;371580;769;661;0;218;769;361;408;159339;159339;0;150;5;1;0;0
1796;270430205100128;3.28;401.59;260.21;359.12;92;91;0;43;16;16;22;17;16;9543;302;298;0;127;302;149;153;61410;61410;0;79;4;0;0;0
1797;270430205100129;3.65;854.43;467.21;712.95;294;293;0;87;26;26;53;62;76;4117123;1074;1072;0;316;1074;496;578;425122;425122;0;216;28;38;0;0
1798;270430205100130;3.73;420.27;232.81;452.54;59;56;0;25;7;7;10;13;13;6341;220;216;0;88;220;114;106;40276;40276;0;51;1;0;0;0
1799;270430205100131;3.3;964.89;500.28;818.16;163;161;0;62;22;22;28;52;28;16635;535;532;0;210;535;254;281;235631;233621;2010;117;17;23;1;0
1800;270430205100132;3.3;778.12;452.32;665.44;111;111;0;29;17;17;20;33;18;11542;366;366;0;79;366;162;204;138411;138411;0;91;10;9;0;0
1801;270430205100133;3.15;1909.55;1102.88;1571.01;367;24;339;97;31;31;83;117;86;40721;1156;84;1062;296;1156;518;638;1088714;1088714;0;109;58;179;6;2
1802;270430205100134;3.62;2823.16;1465.11;2236.11;360;173;110;50;16;16;56;99;114;471952;1302;677;347;169;1302;604;698;1655603;1655603;0;63;42;198;23;16
1803;270430205100135;3.63;1554.37;855.88;1330.54;227;218;9;48;13;13;45;61;44;351892;824;800;24;165;824;389;435;608879;608879;0;129;10;56;6;5
1804;270430205100136;3.46;432.34;238.81;493.09;190;185;0;42;26;26;36;42;32;301742;657;646;0;122;657;332;325;121794;121794;0;153;3;1;0;0
1805;270430205100137;3.72;464.83;279.23;442.71;108;106;2;18;12;12;18;25;20;141142;402;395;7;48;402;194;208;85443;85443;0;96;0;0;0;0
1806;270430205100138;3.43;2444.76;1290.91;2011.65;424;309;106;147;35;35;87;109;106;463161;1456;1139;288;440;1456;669;787;1617428;1617428;0;156;52;161;19;20
1807;270430205100139;3.63;1132.1;595.29;956.79;153;142;10;51;14;14;25;42;39;14943;556;520;33;180;556;268;288;289608;289608;0;96;26;27;1;0
1808;270430205100140;3.19;2721.11;1472.28;2130.83;387;212;164;75;37;37;95;105;87;431251;1232;728;466;234;1232;595;637;1573172;1571672;1500;95;57;176;23;19
1809;270430205100141;3.65;2117.53;1095.61;1691.68;214;208;0;35;10;10;37;58;58;301271;782;763;0;117;782;343;439;765802;765802;0;72;29;85;6;8
1810;270430205100142;3.61;3027.61;1563.54;2326.38;245;220;22;55;17;17;44;57;68;331672;884;818;61;170;884;403;481;1246425;1246425;0;45;24;128;21;13
1811;270430205100143;3.19;1907.43;1049.97;1589.95;356;227;90;136;47;47;79;87;92;291442;1135;804;235;400;1135;538;597;998191;998191;0;175;35;101;13;15
1812;270430205100144;3.12;1191.88;1006.65;1617.24;411;159;246;84;48;48;85;132;93;371031;1282;585;675;275;1282;594;688;1084716;1084716;0;144;44;90;4;5
1813;270430205100145;3.37;1949.26;1043.11;1614.06;284;97;185;96;37;37;50;81;63;251371;952;417;532;281;952;423;529;850904;848204;2700;104;40;106;12;4
1814;270430205100146;3.63;2200.06;1228.11;1952.9;240;194;41;55;15;15;44;59;58;411282;870;741;115;189;870;402;468;951085;951085;0;66;26;106;12;5
1815;270430205100147;3.64;668.39;358.73;587.76;265;245;7;95;20;20;56;58;59;3522111;965;901;24;303;965;457;508;284175;284175;0;218;15;11;0;1
1816;270430205100148;3.51;627.88;413.62;677.05;178;154;0;49;16;16;29;60;27;291024;624;556;0;160;624;298;326;227490;227490;0;119;13;10;0;0
1817;270430205100149;3.43;491.68;266.15;456.26;74;59;0;9;12;12;11;22;15;3351;254;204;0;27;254;121;133;54295;54295;0;68;1;0;0;0
1818;270430205100150;3.44;501.02;299.41;475.73;107;77;0;32;11;11;22;22;30;14502;368;284;0;92;368;184;184;85632;85632;0;96;1;3;0;0
1819;270430205100151;3.29;2482.54;1310.73;2074.33;250;147;102;117;28;28;49;72;54;291215;822;556;262;329;822;387;435;899681;899681;0;129;14;61;16;19
1820;270430205100152;3.65;2306.33;1146.64;1747.96;214;209;5;64;10;10;37;48;70;291271;782;769;13;233;782;337;445;816937;816937;0;50;38;100;9;5
1821;270430205100153;2.89;2058.19;1311.12;1732.21;449;61;378;23;58;58;110;137;98;29610;1279;242;1027;68;1279;560;719;1410196;1410196;0;145;69;198;7;10
1822;270430205100154;3.42;588.88;351.65;562.19;91;88;0;23;7;7;19;29;16;11710;311;303;0;62;311;150;161;88264;88264;0;73;6;3;0;0
1823;270430205100155;2.34;1832.98;1162.33;1592.82;122;46;62;57;40;40;46;14;8;11011;285;154;101;111;285;144;141;301043;301043;0;56;18;35;3;3
1824;270430205100156;2.92;1578.39;1077.62;1539.74;323;160;143;74;57;57;82;76;70;23950;944;559;324;204;944;466;478;832299;832299;0;136;30;93;9;7
1825;270430205100157;3.6;605.59;348.63;549.99;164;162;0;38;14;14;30;33;46;241041;591;583;0;125;591;286;305;166646;166646;0;149;5;2;0;0
1826;270430205100158;3.76;494.54;233.59;515.07;178;159;0;57;22;22;34;34;36;221085;670;615;0;225;670;334;336;123102;123102;0;149;4;5;0;0
1827;270430205100159;3.74;448.82;282.25;449.93;57;50;0;8;8;8;6;14;14;7322;213;187;0;23;213;110;103;45193;45193;0;49;1;0;0;0
1828;270430205100160;3.55;456.14;269.53;470.64;121;80;0;41;15;15;27;23;31;8723;429;305;0;127;429;193;236;90833;90833;0;103;1;1;0;0
1829;270430205100161;3.05;535.3;326.01;473.8;83;82;0;39;10;10;23;24;11;10410;253;251;0;99;253;131;122;71070;71070;0;74;2;2;0;0
1830;270430205100162;3.28;608.75;359.32;587.46;117;111;0;29;13;13;24;33;26;12522;384;369;0;89;384;190;194;111029;111029;0;105;5;3;0;0
1831;270430205100163;3.29;544.31;305.81;515.33;216;205;0;56;31;31;42;45;54;261170;711;674;0;157;711;341;370;176759;176759;0;192;5;5;0;0
1832;270430205100164;3.2;505.41;302.83;489.99;235;204;0;81;45;45;46;55;47;151334;749;674;0;243;749;380;369;184728;183818;910;193;11;3;0;0
1833;270430205100165;3.6;576.58;325.68;514.79;168;67;0;37;16;16;39;37;36;17873;604;233;0;111;604;290;314;159584;159584;0;146;7;6;0;0
1834;270430205100166;3.77;410.32;248.06;464.87;157;145;0;47;11;11;25;34;43;231332;592;559;0;153;592;284;308;118076;118076;0;126;3;0;0;0
1835;270430205100167;3.4;465.53;288.55;443.06;77;59;0;34;12;12;13;13;20;11620;262;201;0;131;262;117;145;56268;56268;0;71;2;0;0;0
1836;270430205100168;3.61;454.12;265.14;489.94;183;159;0;97;14;14;38;47;38;221262;660;586;0;338;660;313;347;135223;135223;0;152;2;1;0;0
1837;270430205100169;3.53;403.5;252.85;505.69;127;93;0;52;16;16;24;27;31;12933;448;350;0;192;448;223;225;89002;89002;0;90;2;1;0;0
1838;270430205100170;3.3;673.05;373.75;597.28;189;142;0;78;27;27;38;49;38;191024;623;511;0;208;623;304;319;185753;185753;0;155;11;8;1;0
1839;270430205100171;3.84;380.99;300.8;514.72;178;163;0;60;16;16;32;39;44;181471;682;637;0;190;682;332;350;165741;165541;200;109;3;5;0;0
1840;270430205100172;3.49;739.99;422.05;675.55;340;257;10;165;37;37;69;86;71;3223133;1187;919;35;509;1187;560;627;422897;422897;0;275;27;15;2;1
1841;270430205100173;2.83;832.52;522.78;963.81;204;60;103;64;39;39;56;52;31;20301;578;197;275;164;578;265;313;265048;265048;0;99;27;27;0;0
1842;270430205100174;3.38;627.81;380.16;568.5;292;157;0;97;38;38;64;70;50;421661;986;543;0;301;986;468;518;309831;309831;0;255;12;14;0;0
1843;270430205100175;3.83;781.56;418.66;794.51;209;204;0;70;23;23;45;40;36;301584;801;784;0;249;801;348;453;279666;279666;0;144;8;18;1;1
1844;270430205100176;3.74;354.86;233.86;514.5;110;110;0;23;6;6;25;25;23;15825;411;411;0;61;411;198;213;79747;79747;0;68;1;3;0;0
1845;270430205100177;3.63;590.76;346.12;518.19;175;145;0;43;16;16;30;38;50;1612111;636;535;0;146;636;315;321;181366;181366;0;157;6;5;0;0
1846;270430205100178;3.68;472.16;264.49;458.26;233;213;0;53;30;30;38;48;55;2216154;856;808;0;158;856;415;441;178264;177164;1100;207;5;1;1;0
1847;270430205100179;3.63;524.76;309.41;517.03;89;75;0;32;14;14;14;17;21;12522;323;281;0;107;323;154;169;78589;78589;0;79;1;2;0;0
1848;270430205100180;3.96;466.1;234.54;479.74;71;68;0;15;7;7;14;15;10;13522;281;273;0;52;281;134;147;52771;52771;0;63;2;1;0;0
1849;270430205100181;3.82;559.89;315.48;412.67;87;86;0;25;6;6;17;13;23;16552;332;331;0;95;332;166;166;81709;81709;0;78;1;3;0;0
1850;270430205100182;3.46;1458.08;824.97;1253.23;191;171;20;62;12;12;43;51;47;22861;660;608;52;192;660;301;359;456301;456301;0;103;15;55;4;2
1851;270430205100183;3.53;406.73;253.85;400.66;102;102;0;22;16;16;22;16;18;101351;360;360;0;77;360;176;184;66510;66510;0;92;1;0;0;0
1852;270430205100184;3.78;535.6;290.9;512.54;80;80;0;16;6;6;7;22;21;16521;302;302;0;56;302;140;162;64580;64580;0;61;0;5;0;0
1853;270430205100185;3.63;349.71;224.77;419.56;75;66;0;22;9;9;11;21;13;9641;272;250;0;69;272;152;120;44054;44054;0;56;3;0;0;0
1854;270430205100186;3.6;374.99;224.03;459.46;200;198;0;39;17;17;47;47;45;20874;720;714;0;121;720;368;352;126352;126352;0;151;1;1;0;0
1855;270430205100187;3.59;418.66;259.37;465.19;229;218;0;55;30;30;43;47;42;312257;822;788;0;175;822;403;419;173516;173516;0;187;3;0;0;0
1856;270430205100188;3.62;480.2;278.84;459.62;134;123;0;44;15;15;23;28;35;18831;485;455;0;131;485;237;248;108470;108470;0;119;0;3;0;0
1857;270430205100189;3.69;461.14;247.93;462.2;265;229;0;73;23;23;46;60;62;431565;979;859;0;269;979;481;498;187189;187189;0;227;5;3;0;0
1858;270430205100190;3.36;791.07;460.36;727.85;227;162;6;74;21;21;59;55;48;24927;762;571;14;231;762;354;408;291867;291867;0;172;19;18;2;0
1859;270430205110001;3.59;2672.66;1791.99;2701.93;418;160;88;45;19;19;82;108;126;511683;1499;608;252;178;1499;719;780;2241075;2241075;0;111;40;135;28;34
1860;270430205110002;2.67;1756.55;1090.33;1486.48;356;26;324;26;52;52;122;99;66;12310;952;85;852;73;952;427;525;874494;874494;0;117;77;139;5;3
1861;270430205110003;3.47;1033.26;925.86;1584.88;262;243;6;47;19;19;45;77;66;341452;909;853;18;149;909;442;467;725874;725874;0;105;22;44;6;2
1862;270430205110004;3.64;1194.07;695.77;1059.83;133;122;2;32;10;10;26;29;30;201221;483;452;6;101;483;223;260;272116;271306;810;86;7;29;1;1
1863;270430205110005;3.64;807.78;476.95;766.96;194;185;2;42;16;16;34;47;43;281644;703;672;4;146;703;352;351;266136;265336;800;153;12;16;1;1
1864;270430205110006;3.77;3543.64;1878.71;2894.23;285;183;2;27;13;13;49;54;90;482252;1074;689;4;88;1074;524;550;1705626;1705626;0;48;17;150;24;30
1865;270430205110007;2.79;1343.51;1108.3;1446.49;191;3;188;8;19;19;59;69;35;7110;532;12;520;18;532;246;286;476857;476857;0;72;30;63;2;0
1866;270430205110008;3.53;1699.91;868.42;1428.12;249;230;0;52;20;20;48;68;51;351655;879;823;0;158;879;436;443;620429;620429;0;137;29;55;7;7
1867;270430205110009;3.56;609.21;345.12;611.59;325;320;0;60;23;23;62;88;73;462253;1157;1143;0;217;1157;573;584;324555;324555;0;247;27;13;0;0
1868;270430205110010;3.59;978.1;584.03;918.34;151;133;0;44;10;10;26;47;38;14812;540;486;0;135;540;265;275;264788;264788;0;99;14;25;1;0
1869;270430205110011;3.63;968.02;540.03;989.6;244;236;0;36;19;19;36;66;64;3312111;886;866;0;112;886;417;469;395840;395840;0;146;16;32;3;2
1870;270430205110012;3.63;2036.33;1094.88;2086.8;339;331;6;72;11;11;67;87;99;4614102;1229;1211;12;221;1229;581;648;1151460;1151460;0;93;32;109;9;14
1871;270430205110013;2.76;1296.75;855.71;1177.06;281;11;270;9;44;44;76;89;53;14410;776;43;733;19;776;340;436;548511;548511;0;146;49;70;1;1
1872;270430205110014;3.56;1703.94;914.47;1424.17;369;368;0;71;27;27;69;95;87;552553;1312;1308;0;226;1312;614;698;1040615;1040615;0;164;49;119;6;8
1873;270430205110015;3.27;627.48;348.05;593.22;126;115;0;43;11;11;32;35;26;12523;412;378;0;133;412;197;215;120424;120424;0;107;4;6;0;0
1874;270430205110016;3.25;481.07;302.52;483.52;73;73;0;10;8;8;21;18;11;7520;237;237;0;28;237;107;130;56572;56572;0;62;3;0;0;0
1875;270430205110017;3.49;458.07;238.1;453.88;345;328;0;74;46;46;76;65;80;3516118;1203;1157;0;215;1203;594;609;232385;232385;0;281;9;2;0;1
1876;270430205110018;3.76;434.9;234.37;418.39;170;170;0;34;17;17;21;48;35;231543;639;639;0;119;639;307;332;112965;112965;0;141;3;1;0;0
1877;270430205110019;3.77;394.02;206.68;532.24;241;239;1;46;18;18;42;57;56;371466;908;900;4;163;908;440;468;141577;141577;0;149;10;2;0;0
1878;270430205110020;3.87;393.61;212.54;512.05;261;257;0;54;20;20;33;68;61;411992;1009;993;0;205;1009;491;518;166416;166416;0;177;4;3;0;0
1879;270430205110021;3.61;537.77;288.54;553.93;315;293;0;70;25;25;66;73;73;362843;1138;1082;0;225;1138;559;579;269012;269012;0;251;8;7;0;0
1880;270430205110022;3.49;606.74;322.44;585.76;184;178;0;41;20;20;36;43;37;271352;643;619;0;124;643;298;345;175728;175728;0;159;7;5;0;0
1881;270430205110023;3.65;388.57;270.16;499.42;223;223;0;33;18;18;46;53;49;3011111;815;815;0;103;815;393;422;174796;174796;0;155;4;6;0;0
1882;270430205110024;3.97;415.26;225.97;484.76;213;213;0;45;17;17;24;50;53;3020124;845;845;0;188;845;416;429;146881;146881;0;156;3;3;0;0
1883;270430205110025;3.45;678.08;365.59;657.32;123;107;0;37;4;4;29;41;30;6651;424;369;0;127;424;206;218;130150;130150;0;103;5;7;0;0
1884;270430205110026;3.67;473.95;241.68;496.9;226;221;0;34;19;19;41;51;57;291135;836;813;0;115;836;421;415;159506;157522;1984;175;5;5;0;0
1885;270430205110027;3.5;647.06;369.29;819.07;350;345;0;60;24;24;68;85;107;371761;1226;1209;0;201;1226;583;643;383323;383323;0;173;26;28;1;0
1886;270430205110028;3.64;777.26;441.23;760.07;410;407;0;58;24;24;70;99;110;702573;1492;1481;0;208;1492;700;792;561690;561690;0;307;24;27;0;2
1887;270430205110029;3.61;817.52;439.84;769.73;367;367;0;56;27;27;68;87;95;531968;1326;1326;0;178;1326;633;693;508020;508020;0;271;34;30;1;1
1888;270430205110030;3.42;479.81;316.18;567.78;272;272;0;52;34;34;51;63;68;37653;930;930;0;183;930;452;478;239035;239035;0;198;8;8;0;0
1889;270430205110031;3.68;1064.37;526.63;873.86;335;333;0;54;25;25;53;84;79;552292;1235;1226;0;189;1235;574;661;556650;555740;910;226;29;65;2;1
1890;270430205110032;3.36;1140.56;665.72;987.49;237;227;4;55;18;18;53;60;63;221332;793;768;15;168;793;366;427;473543;469943;3600;130;41;51;0;0
1891;270430205110033;3.25;844.85;514.91;835.01;323;309;0;65;31;31;69;92;74;381240;1053;1012;0;184;1053;477;576;469961;467251;2710;210;31;42;0;0
1892;270430205110034;3.47;1049.28;588.35;961.75;313;304;5;64;23;23;56;95;79;341740;1086;1060;17;192;1086;508;578;560698;560698;0;196;47;48;0;3
1893;270430205110035;3.44;1044.23;550.14;903.02;426;422;0;108;41;41;86;106;96;602374;1465;1454;0;343;1465;664;801;679726;679726;0;290;32;79;2;1
1894;270430205110036;3.59;915.24;532.08;886.49;306;305;0;64;19;19;46;91;84;391481;1099;1097;0;204;1099;522;577;493774;493774;0;192;40;38;1;1
1895;270430205110037;3.49;396.25;287.35;526.23;410;410;0;29;47;47;79;92;89;6122122;1432;1432;0;97;1432;742;690;305742;305742;0;283;10;8;0;0
1896;270430205110038;4.33;1300.0;655.56;1475.0;3;0;0;0;0;0;0;0;0;0;13;0;0;0;13;7;6;0;0;0;0;0;0;0;0
1897;270430205110039;3.96;450.38;257.77;472.59;210;210;0;33;15;15;27;58;44;349144;831;831;0;99;831;425;406;164460;164460;0;179;4;0;0;0
1898;270430205110040;3.89;365.8;211.56;409.61;158;158;0;1;12;12;25;39;28;231946;614;614;0;3;614;288;326;96259;96259;0;128;4;2;0;0
1899;270430205110041;3.53;476.34;270.1;509.13;152;151;0;25;23;23;19;36;38;22712;536;533;0;81;536;263;273;115064;115064;0;120;5;4;0;0
1900;270430205110042;3.4;819.81;550.86;945.42;181;176;0;53;13;13;39;47;43;251211;616;603;0;186;616;303;313;273225;273225;0;96;23;22;1;0
1901;270430205110043;3.49;1172.89;615.51;978.45;281;281;0;35;18;18;57;78;71;341280;980;980;0;116;980;451;529;528830;528830;0;166;53;36;1;2
