;Cod_setor;MediaMoradorDomicilio;RendaMediaDomicilio;RendaMediaPerCapitaGeral;RendaMediaPerCapitaComRendimento;nAbsDomicilios;nAbsDomiciliosCasa;nAbsDomiciliosApto;nAbsImoveisAlugados;nAbs1PessoasDomicilio;nAbs1PessoasDomicilio;nAbs2PessoasDomicilio;nAbs3PessoasDomicilio;nAbs4PessoasDomicilio;nAbs5ouMaisPessoasDomicilio;nAbsHabitantes;nAbsMoradoresCasa;nAbsMoradoresApto;nAbsMoradoresImoveisAlugados;nAbsConjuges;nAbsHomensResidentes;nAbsMulheresResidentes;TotalRendNomMensalDomParticulares;TotalRendimentoNomMensalDomParticularesPermanentes;TotalRendimentoNomMensalDomParitulcaresImprovisados;nAbsPessoasClasseE;nAbsPessoasClasseD;nAbsPessoasClasseC;nAbsPessoasClasseB;nAbsPessoasClasseA
1315;510335320000005;3.53;271.31;245.44;600.98;87;87;0;0;7;7;22;16;25;5534;307;307;0;0;307;161;146;64305;64305;0;44;1;0;0;0
1316;510335320000006;2.64;466.43;279.28;550.35;28;28;0;1;3;3;10;11;2;2000;74;74;0;2;74;45;29;18712;18712;0;19;0;1;0;0
1317;510335320000007;6.5;422.28;170.66;436.69;40;2;0;0;0;0;3;2;4;27103;260;17;0;0;260;124;136;29695;29695;0;25;4;0;0;0
1318;510336105000001;3.45;1007.65;629.49;979.2;199;198;1;54;16;16;41;55;40;241922;687;684;3;191;687;358;329;361326;361326;0;113;30;29;1;1
1319;510336105000002;3.29;1660.06;837.85;1158.21;18;17;0;0;2;2;5;3;2;3200;57;56;0;0;57;34;23;39379;38879;500;11;3;1;0;1
1320;510336105000003;4.06;548.75;251.31;625.49;36;31;0;0;2;2;8;9;7;4400;146;118;0;0;146;72;74;28147;28147;0;20;2;2;0;0
1321;510336105000004;4.36;71.43;86.5;494.29;15;0;0;0;0;0;4;3;0;4110;62;0;0;0;62;30;32;3460;2560;900;3;0;0;0;0
1322;510336105000005;3.2;991.56;558.71;890.96;213;212;0;6;17;17;60;52;46;26650;683;678;0;15;683;358;325;334109;333385;724;121;31;36;1;0
1323;510336105000006;5.36;634.64;334.92;697.75;14;7;0;0;1;1;0;1;3;5110;75;30;0;0;75;36;39;16746;16746;0;9;1;1;0;0
1324;510336105000007;3.35;1311.28;653.6;1042.65;93;92;0;0;7;7;25;22;16;15510;309;308;0;0;309;170;139;175166;174466;700;52;8;25;0;1
1325;510336105000008;3.1;1418.97;876.46;1229.83;235;207;2;95;28;28;65;58;61;15320;730;670;5;291;730;405;325;539897;539387;510;113;41;57;2;3
1326;510336105000009;3.23;1059.36;660.21;947.85;197;192;5;40;24;24;38;57;41;221410;636;627;9;129;636;325;311;324165;324165;0;115;32;32;1;0
1327;510337905000001;3.39;812.49;481.68;739.72;369;369;0;47;41;41;68;93;81;601573;1252;1252;0;152;1252;649;603;455668;455668;0;295;42;23;0;0
1328;510337905000002;3.22;2091.15;1085.52;1803.81;169;169;0;32;17;17;45;37;38;191120;545;545;0;94;545;274;271;485226;485226;0;77;28;35;1;9
1329;510337905000003;3.26;1383.77;756.92;1118.01;217;183;1;12;20;20;47;59;50;25630;697;591;1;32;697;368;329;431483;431483;0;112;42;44;0;3
1330;510337905000004;3.0;1423.41;894.48;1183.41;147;145;2;27;19;19;39;36;34;16120;441;438;3;70;441;216;225;344373;344373;0;86;19;33;2;3
1331;510337905000005;3.23;865.13;548.61;785.14;222;222;0;40;33;33;50;46;49;271210;718;718;0;115;718;340;378;307773;307773;0;158;26;22;0;0
1332;510337905000006;3.0;891.67;396.55;958.33;12;12;0;0;1;1;3;5;2;0100;36;36;0;0;36;20;16;11500;11500;0;9;1;1;0;0
1333;510337905000007;3.55;842.5;423.11;837.11;497;490;0;30;37;37;94;119;123;7627152;1758;1742;0;109;1758;927;831;581419;580019;1400;361;71;37;0;2
1334;510337905000008;3.75;187.5;68.18;750.0;8;5;0;0;2;2;0;0;4;1010;30;14;0;0;30;16;14;1500;1500;0;2;0;0;0;0
1335;510337905000009;3.36;832.01;436.21;775.84;94;94;0;0;10;10;17;23;25;12610;316;316;0;0;316;180;136;108617;108617;0;77;7;6;0;0
1336;510337905000010;3.3;773.58;459.74;718.35;281;260;0;9;26;26;62;69;73;38732;928;853;0;23;928;514;414;356300;356300;0;216;30;20;1;0
1337;510337905000011;2.99;862.33;548.27;856.21;134;133;0;8;16;16;39;33;30;10510;400;399;0;17;400;207;193;187510;187510;0;90;17;9;1;0
1338;510337905000012;3.95;307.73;103.24;322.75;120;120;0;0;6;6;15;23;38;23932;474;474;0;0;474;265;209;38407;38407;0;112;2;0;0;0
1339;510337905000013;3.49;326.09;187.36;398.43;186;186;0;2;15;15;40;48;34;301242;650;650;0;11;650;353;297;97616;97616;0;122;6;2;0;0
1340;510337905000014;3.23;860.0;415.75;847.49;61;61;0;0;6;6;12;19;13;9110;197;197;0;0;197;118;79;66104;66104;0;38;17;4;0;0
1341;510337905000015;3.25;348.54;206.29;399.55;145;145;0;0;18;18;33;34;31;19630;471;471;0;0;471;265;206;75915;75915;0;108;5;1;0;0
1342;510337905000016;3.45;1001.53;543.25;869.2;51;51;0;2;3;3;12;11;14;6500;176;176;0;8;176;94;82;77378;77378;0;29;11;7;0;0
1343;510337905000017;3.08;753.21;493.99;893.41;216;216;0;26;29;29;60;46;47;21831;666;666;0;69;666;349;317;268004;268004;0;110;25;22;2;0
1344;510337905000018;3.0;1193.44;720.25;1003.88;212;199;0;63;36;36;56;41;53;11941;637;608;0;157;637;330;307;381997;381997;0;118;40;43;0;2
1345;510337905000019;3.51;1159.95;556.87;972.16;75;75;0;13;4;4;15;21;18;10601;263;263;0;46;263;127;136;114715;114715;0;55;8;8;0;1
1346;510337905000020;4.23;331.64;127.83;333.37;403;403;0;0;32;32;39;65;89;9351169;1703;1703;0;0;1703;914;789;170018;170018;0;367;4;1;0;0
1347;510337905000021;3.84;122.75;65.25;222.57;252;252;0;0;30;30;36;41;56;4723116;968;968;0;0;968;547;421;48742;48742;0;158;0;0;0;0
1348;510337905000022;4.76;324.39;121.56;373.87;142;142;0;0;6;6;21;18;34;1615127;676;676;0;0;676;375;301;64306;64306;0;129;1;0;0;0
1349;510337905000023;3.36;303.28;202.2;387.3;292;292;0;2;39;39;60;56;69;441651;981;981;0;5;981;529;452;155696;155696;0;211;4;5;0;0
1350;510340305000001;3.55;599.52;420.68;775.63;258;257;0;5;23;23;56;56;57;351873;915;914;0;15;915;467;448;297840;297840;0;151;25;9;0;0
1351;510340305000002;3.23;879.58;590.82;883.74;260;258;0;1;36;36;67;54;50;291164;838;835;0;2;838;457;381;418621;418621;0;196;15;15;0;3
1352;510340305000003;3.59;944.76;583.5;913.46;268;266;0;12;39;39;45;59;52;381855;961;959;0;47;961;500;461;459873;459873;0;210;12;25;0;2
1353;510340305400001;2.86;5979.32;3330.86;4753.75;184;37;143;53;33;33;49;46;34;14521;527;126;388;137;527;276;251;1468909;1468909;0;35;9;59;19;56
1354;510340305400002;3.3;563.71;365.33;665.54;393;393;0;68;63;63;66;85;109;4114101;1297;1297;0;187;1297;662;635;373369;373369;0;264;26;11;0;0
1355;510340305400003;3.0;909.15;601.42;865.31;53;53;0;13;7;7;11;21;7;5020;159;159;0;34;159;83;76;84800;84800;0;38;4;6;0;0
1356;510340305400005;;;490.63;508.8;112;0;0;0;0;0;0;0;0;0000;112;0;0;0;112;69;43;0;0;0;0;0;0;0;0
1357;510340305400007;2.59;2180.64;1374.65;1866.06;262;18;243;94;57;57;73;71;45;13300;679;61;616;241;679;301;378;798672;798672;0;59;48;134;9;2
1358;510340305400008;2.26;1765.1;1259.82;1586.74;97;4;93;18;28;28;32;24;10;3000;219;13;206;41;219;91;128;250705;250705;0;27;22;43;0;0
1359;510340305400009;3.24;2161.41;1232.51;2031.56;298;150;117;75;38;38;64;59;84;361060;962;524;335;241;962;467;495;957875;957875;0;112;45;80;10;15
1360;510340305400010;3.46;1003.07;598.61;907.61;217;212;0;37;34;34;39;34;64;191465;751;732;0;108;751;361;390;363952;363952;0;150;27;31;0;0
1361;510340305400011;2.51;1744.12;1158.93;1540.21;380;63;313;109;87;87;126;91;44;25700;955;213;732;254;955;432;523;945686;945686;0;123;83;145;2;6
1362;510340305400012;2.63;2406.76;1575.05;2132.52;104;23;81;23;19;19;36;24;16;7200;274;60;214;63;274;123;151;379588;379588;0;22;19;54;5;2
1363;510340305400013;2.0;2148.57;1878.33;2254.0;7;5;0;4;2;2;3;2;0;0000;14;9;0;9;14;9;5;22540;22540;0;4;0;3;0;0
1364;510340305400014;2.61;2479.7;1510.68;2149.81;152;35;114;42;29;29;49;40;25;7101;396;109;282;110;396;179;217;503055;503055;0;32;31;66;3;7
1365;510340305400015;3.22;743.56;471.32;789.77;209;191;0;38;35;35;47;40;44;241250;672;636;0;107;672;345;327;262994;262994;0;148;15;11;0;1
1366;510340305400016;3.46;760.76;466.16;754.34;265;236;0;62;36;36;43;52;59;431462;898;850;0;183;898;473;425;346733;346733;0;180;32;11;0;1
1367;510340305400017;3.25;755.9;451.6;734.7;307;293;3;40;41;41;72;71;60;3217111;995;971;5;105;995;501;494;386873;386873;0;238;41;14;0;0
1368;510340305400018;3.52;571.13;428.21;744.02;244;242;0;26;32;32;42;57;47;321993;862;852;0;89;862;432;430;290109;290109;0;146;20;10;0;0
1369;510340305400019;3.83;549.55;369.73;658.45;269;267;0;25;20;20;39;66;58;4426102;1030;1023;0;97;1030;505;525;303547;303547;0;175;23;7;0;0
1370;510340305400020;4.03;727.11;409.42;774.93;209;203;0;15;14;14;30;33;66;331179;839;819;0;57;839;426;413;289050;288350;700;111;38;11;0;0
1371;510340305400021;3.4;747.4;456.45;705.66;299;270;2;58;33;33;60;67;76;381382;1018;958;5;167;1018;501;517;383877;383877;0;214;37;14;0;1
1372;510340305400022;3.51;911.97;544.62;816.02;151;132;13;33;17;17;33;25;36;211322;530;487;27;94;530;249;281;245623;245113;510;107;23;16;0;0
1373;510340305400023;3.55;896.3;471.35;866.74;148;140;0;35;17;17;19;41;41;13861;525;511;0;100;525;262;263;209751;209751;0;88;23;14;0;1
1374;510340305400024;3.83;688.85;439.13;734.28;292;277;0;6;22;22;47;59;74;4524103;1115;1062;0;21;1115;539;576;403119;399964;3155;198;24;16;0;0
1375;510340305400025;3.7;727.53;419.53;666.95;225;223;0;32;24;24;34;55;46;302283;832;828;0;111;832;425;407;286120;286120;0;175;24;11;0;0
1376;510340305400026;3.51;756.98;475.85;779.17;247;239;0;55;30;30;42;55;60;351273;868;851;0;159;868;423;445;337381;337381;0;183;25;16;0;0
1377;510340305400027;3.57;850.95;499.03;833.86;276;276;0;23;33;33;49;62;60;3615127;986;986;0;72;986;479;507;386996;386996;0;185;30;27;0;2
1378;510340305400028;3.58;740.82;440.82;707.49;171;151;0;49;30;30;27;32;29;251492;612;587;0;118;612;309;303;227716;227716;0;128;19;11;0;0
1379;510340305400029;2.97;2310.77;1440.31;2013.16;150;150;0;32;16;16;42;47;28;11510;445;445;0;90;445;221;224;531473;531473;0;56;22;54;7;7
1380;510340305400030;3.3;714.51;458.41;778.43;134;134;0;30;18;18;30;32;24;17831;442;442;0;71;442;212;230;165027;165027;0;100;15;6;0;0
1381;510340305400031;3.47;644.19;501.97;827.68;213;207;3;15;29;29;42;44;44;2216123;736;718;5;47;736;380;356;294144;294144;0;130;11;12;0;1
1382;510340305400032;3.61;758.82;466.04;786.68;203;201;2;33;22;22;28;43;61;261462;732;727;5;104;732;373;359;295004;295004;0;144;24;12;0;0
1383;510340305400033;3.25;747.17;485.46;741.08;278;244;0;68;40;40;59;61;63;351161;903;832;0;185;903;443;460;363127;363127;0;208;23;21;0;0
1384;510340305400035;3.54;535.27;362.34;627.84;398;392;0;44;36;36;70;107;87;592087;1410;1397;0;156;1410;721;689;408722;408722;0;286;26;10;0;0
1385;510340305400036;3.49;876.96;521.47;816.17;509;474;6;87;52;52;92;107;144;7320118;1777;1695;20;254;1777;848;929;738939;738939;0;350;62;45;2;1
1386;510340305400037;3.25;1362.59;796.79;1153.77;152;42;0;16;14;14;25;53;36;19320;494;153;0;37;494;236;258;321902;321902;0;81;25;37;1;1
1387;510340305400038;3.61;711.43;474.5;796.49;162;150;11;18;18;18;27;37;33;271234;585;554;29;53;585;285;300;223016;223016;0;113;8;11;1;0
1388;510340305400039;3.21;791.79;487.78;735.06;483;459;7;41;87;87;93;97;98;6124122;1537;1496;16;115;1537;818;719;572803;572803;0;382;46;27;2;0
1389;510340305400040;2.94;4593.07;2788.55;3838.12;149;149;0;28;13;13;47;36;42;11000;438;438;0;86;438;225;213;1040130;1040130;0;6;6;83;24;20
1390;510340305400041;2.65;1942.25;1375.79;1703.93;186;5;181;58;30;30;68;41;37;5410;493;22;471;149;493;227;266;592516;592516;0;50;34;92;3;1
1391;510340305400042;3.57;700.58;453.87;739.08;188;188;0;23;19;19;41;38;44;221351;671;671;0;86;671;346;325;244634;244634;0;151;15;6;0;1
1392;510340305400043;3.27;849.85;538.53;818.37;131;121;3;26;20;20;28;24;35;14540;428;407;12;73;428;226;202;187407;187407;0;73;18;18;0;0
1393;510340305400044;3.8;730.38;467.69;758.73;151;149;2;16;9;9;28;36;35;191264;574;572;2;68;574;246;328;210927;210927;0;111;10;7;0;1
1394;510340305400045;3.34;1370.71;888.47;1214.61;154;6;0;3;12;12;35;42;36;18632;515;19;0;11;515;265;250;383817;383817;0;57;30;53;0;0
1395;510340305410001;3.16;4610.3;2903.04;3942.74;98;58;29;13;11;11;24;24;22;13220;310;193;88;34;310;154;156;844519;844519;0;24;8;36;4;16
1396;510340305410002;2.52;2154.89;1326.73;1854.28;156;65;64;92;50;50;34;31;22;12220;388;165;151;220;388;189;199;470988;469488;1500;46;28;60;4;7
1397;510340305410003;2.53;2355.56;1690.64;2352.96;57;27;30;34;14;14;15;17;6;5000;144;70;74;86;144;65;79;228237;228237;0;12;10;20;4;2
1398;510340305410004;2.88;3126.78;1947.19;2722.77;129;55;74;46;21;21;35;37;24;6410;371;179;192;115;371;159;212;641174;641174;0;27;14;55;6;13
1399;510340305410005;2.71;2184.71;1640.08;2344.91;143;26;117;90;27;27;49;29;22;10420;388;91;297;237;388;174;214;567468;567468;0;38;18;46;11;5
1400;510340305410006;3.3;1603.97;1063.55;1484.4;156;138;9;60;19;19;36;41;26;181121;515;466;28;187;515;227;288;481106;481106;0;73;27;40;5;3
1401;510340305410007;3.14;2633.33;1756.13;2556.35;268;137;81;87;40;40;57;54;48;25672;784;490;210;271;784;363;421;1219503;1218993;510;53;24;100;20;16
1402;510340305410008;3.59;1969.79;1056.51;1556.97;261;257;0;47;21;21;52;54;64;3715102;931;923;0;145;931;423;508;883722;878702;5020;95;36;105;7;6
1403;510340305410009;3.3;1866.89;1086.65;1539.2;193;193;0;34;17;17;45;53;43;23541;637;637;0;104;637;299;338;617220;617220;0;73;33;76;5;2
1404;510340305410010;3.25;1021.71;640.91;932.86;286;211;12;103;37;37;76;62;54;37951;929;760;26;265;929;458;471;524267;524267;0;188;36;36;3;1
1405;510340305410011;3.0;1795.58;1315.0;1911.49;273;79;180;80;40;40;78;57;64;20491;818;283;507;213;818;389;429;927072;927072;0;87;24;98;15;4
1406;510340305410012;2.87;1731.79;1158.81;1501.93;95;3;65;22;12;12;28;27;20;6020;273;19;169;66;273;129;144;268845;268845;0;34;15;41;1;1
1407;510340305410013;3.08;2261.57;1271.84;1869.25;294;205;3;88;52;52;78;59;48;321562;905;689;7;237;905;420;485;1017122;1017122;0;118;44;91;8;19
1408;510340305410014;3.4;1828.21;1126.96;1625.77;128;78;28;28;12;12;14;35;24;13540;385;281;81;99;385;198;187;392429;392429;0;42;15;30;3;3
1409;510340305410015;3.47;993.06;745.74;1057.7;127;87;5;57;26;26;24;21;23;71092;436;332;13;182;436;211;225;263482;263482;0;70;16;22;1;0
1410;510340305410016;2.81;2365.18;1443.17;2063.73;175;30;136;54;33;33;50;40;37;8320;492;122;347;139;492;222;270;619118;619118;0;44;28;85;5;5
1411;510340305410017;2.29;2090.1;1654.66;2063.02;191;4;187;47;44;44;81;43;16;5110;437;13;424;104;437;186;251;643663;643663;0;52;34;74;8;5
1412;510340305410018;3.03;2244.8;1338.27;1912.95;273;175;12;105;45;45;63;67;58;27741;826;609;25;240;826;411;415;970902;970902;0;95;44;115;8;5
1413;510340305410019;2.48;2363.17;1484.64;2009.77;139;0;139;47;40;40;35;31;24;8100;345;0;345;112;345;156;189;460237;460237;0;31;22;76;2;4
1414;510340305410020;3.08;2544.29;1499.03;2142.84;167;106;56;51;25;25;37;41;33;27310;514;362;144;147;514;237;277;668566;668566;0;32;17;107;7;1
1415;510340305410021;3.02;2383.51;1416.01;2085.82;132;75;57;35;15;15;30;43;32;9111;398;254;144;108;398;186;212;502683;502683;0;30;15;61;9;3
1416;510340305410022;3.29;1961.21;1141.45;1602.89;209;89;120;66;31;31;50;50;35;28441;688;368;320;181;688;322;366;678021;678021;0;75;26;86;5;4
1417;510340305410023;4.06;652.11;486.41;714.15;124;105;8;29;10;10;16;24;32;161283;504;447;23;101;504;254;250;213532;213532;0;75;8;11;0;0
1418;510340305410024;3.31;2456.39;1384.29;2015.11;119;117;2;28;17;17;20;32;23;161000;394;389;5;80;394;193;201;476640;476640;0;33;15;52;7;4
1419;510340305410025;3.61;970.87;660.61;1020.63;192;168;24;42;25;25;37;40;41;201275;694;654;40;108;694;349;345;397024;397024;0;102;22;33;0;0
1420;510340305410026;3.6;1198.73;654.63;1008.82;131;120;11;33;15;15;22;28;30;161360;472;447;25;91;472;214;258;270363;270363;0;72;16;29;1;1
1421;510340305410027;3.94;1071.29;616.41;902.93;283;263;0;61;26;26;55;51;58;3827144;1116;1081;0;172;1116;541;575;590517;590517;0;182;28;47;4;1
1422;510340305410028;3.58;1010.53;618.1;911.11;216;186;29;64;33;33;41;40;44;301172;771;719;50;172;771;377;394;403620;402310;1310;141;33;26;2;0
1423;510340305410029;4.22;1039.21;579.34;911.92;175;162;0;27;15;15;25;32;42;202185;739;693;0;94;739;364;375;344707;344707;0;99;29;28;0;1
1424;510340305410030;3.78;1220.4;877.01;1235.71;228;213;10;46;13;13;51;49;49;371256;861;836;16;136;861;415;446;658634;658634;0;109;29;48;3;2
1425;510340305410031;3.9;1573.48;778.43;1268.11;222;207;1;48;13;13;29;54;63;271695;865;806;10;165;865;420;445;584600;582055;2545;115;28;49;3;5
1426;510340305410032;3.4;1706.19;1030.36;1536.37;196;189;0;48;12;12;53;48;47;20852;666;651;0;136;666;291;375;603282;603282;0;89;36;49;7;4
1427;510340305410033;3.76;1164.08;714.67;961.26;130;130;0;39;15;15;15;20;37;271312;489;489;0;130;489;225;264;300874;300874;0;73;26;26;1;0
1428;510340305410034;4.09;741.52;602.81;867.46;33;33;0;4;0;0;6;7;8;8022;135;135;0;11;135;64;71;71132;71132;0;20;2;1;1;0
1429;510340305410035;3.5;951.42;595.31;873.6;325;323;0;89;32;32;61;92;71;331956;1139;1134;0;258;1139;567;572;575452;575452;0;227;33;39;0;1
1430;510340305410036;3.76;990.13;615.73;901.89;140;140;0;25;14;14;19;35;34;202104;527;527;0;77;527;279;248;281390;281390;0;92;12;25;1;0
1431;510340305410037;3.66;980.11;611.91;912.83;203;193;0;43;16;16;44;47;41;231692;741;717;0;126;741;357;384;387952;387252;700;129;25;29;1;0
1432;510340305410038;3.34;1049.33;707.39;974.56;223;205;0;72;24;24;62;48;49;21650;744;711;0;196;744;352;392;454146;454146;0;132;37;32;1;1
1433;510340305410039;3.67;954.17;644.89;1056.76;130;116;12;24;8;8;20;38;28;181151;474;444;26;80;474;247;227;251508;250908;600;70;17;20;1;0
1434;510340305410040;3.51;903.84;559.44;885.54;203;203;0;32;17;17;34;57;52;25863;713;713;0;94;713;362;351;352445;352445;0;139;17;25;1;1
1435;510340305410041;3.66;854.99;590.43;829.25;199;182;0;65;19;19;34;43;49;2812102;728;688;0;207;728;361;367;369017;369017;0;147;19;19;0;0
1436;510340305410042;3.47;565.42;453.33;811.52;243;233;0;55;30;30;43;52;64;301434;842;818;0;168;842;408;434;313248;313248;0;117;25;11;1;0
1437;510340305410043;3.74;689.71;499.17;764.03;237;215;0;61;25;25;37;49;54;421287;887;839;0;171;887;436;451;374376;374376;0;150;17;17;1;0
1438;510340305410044;3.56;1766.73;1035.98;1575.89;186;177;0;20;10;10;38;45;55;201052;662;630;0;68;662;323;339;595687;595687;0;89;26;43;6;6
1439;510340305410045;3.52;1803.04;1052.52;1725.27;108;108;0;17;13;13;15;28;25;17710;380;380;0;68;380;169;211;334702;334702;0;27;12;45;4;1
1440;510340305410046;3.65;1666.95;951.68;1454.19;167;167;0;23;13;13;25;36;52;30341;610;610;0;80;610;286;324;492969;492969;0;58;33;54;5;1
1441;510340305410047;3.48;1416.57;940.94;1421.7;320;316;0;52;29;29;56;75;94;421535;1112;1102;0;159;1112;531;581;908867;908867;0;127;45;81;7;3
1442;510340305410048;3.2;1874.12;1149.54;1826.81;252;251;0;55;33;33;54;57;68;26842;806;805;0;183;806;366;440;809275;809275;0;54;31;108;7;6
1443;510340305410049;2.75;3431.99;2127.63;2955.63;241;241;0;73;31;31;78;66;56;8110;662;662;0;200;662;299;363;1199986;1199986;0;26;24;139;27;17
1444;510340305410050;3.44;4971.58;2786.64;4222.47;152;98;50;33;11;11;27;43;41;19910;523;337;171;117;523;258;265;1245628;1245628;0;18;3;61;25;33
1445;510340305410051;3.38;6208.06;3148.58;4677.55;266;191;75;35;18;18;55;68;77;35841;899;675;224;119;899;454;445;2435893;2435893;0;17;12;117;31;77
1446;510340305410052;3.62;1492.75;1003.9;1577.75;379;335;12;66;36;36;74;89;77;5024117;1361;1253;37;199;1361;665;696;1155742;1155312;430;172;46;79;6;12
1447;510340305410053;3.84;996.91;573.39;900.45;199;198;0;25;14;14;34;34;58;331085;765;762;0;85;765;383;382;376690;376690;0;126;21;25;3;1
1448;510340305410054;3.25;3935.01;3007.49;4475.02;515;216;234;93;56;56;112;123;144;521772;1672;791;730;242;1672;829;843;4265811;4265811;0;110;31;143;33;82
1449;510340305410055;3.29;1565.85;1157.77;1722.19;41;39;2;8;5;5;7;12;7;8200;135;133;2;21;135;77;58;137775;137775;0;8;2;18;1;0
1450;510340305410056;3.64;515.57;477.99;758.68;224;219;3;52;19;19;36;57;50;322161;816;805;7;155;816;425;391;308783;308783;0;127;15;10;0;0
1451;510340305410057;3.44;791.43;607.26;946.41;245;227;12;47;31;31;37;60;63;36674;844;805;27;127;844;426;418;428723;428723;0;127;16;17;3;2
1452;510340305410058;3.19;3379.23;1822.39;2837.52;300;167;15;52;39;39;63;83;71;251042;956;609;42;151;956;446;510;1492535;1492535;0;98;26;87;14;43
1453;510340305410059;3.6;1400.08;834.55;1302.76;198;176;7;32;24;24;31;44;49;241463;713;652;20;89;713;347;366;501563;501563;0;112;24;28;4;4
1454;510340305410060;3.25;5523.05;3776.48;5850.27;102;27;0;17;9;9;19;33;23;15300;331;83;0;56;331;154;177;1011537;1011537;0;14;9;37;10;14
1455;510340305410061;3.56;645.09;444.12;927.11;117;114;2;18;15;15;17;23;37;13452;416;412;3;58;416;195;221;148337;148337;0;51;16;10;0;0
1456;510340305410062;2.87;2548.11;1514.1;2096.44;278;58;208;83;47;47;76;66;63;16711;799;198;574;216;799;376;423;1035641;1035641;0;63;43;140;16;7
1457;510340305410063;3.0;2249.32;1520.52;2141.14;183;100;81;33;22;22;47;58;28;23320;549;333;209;86;549;277;272;734410;734410;0;60;24;62;5;7
1458;510340305410064;3.46;719.16;620.79;924.27;274;257;0;96;37;37;54;57;65;35983;948;926;0;262;948;468;480;493255;493255;0;152;29;22;2;0
1459;510340305410065;3.15;2062.85;1588.23;2312.85;249;185;0;74;41;41;49;63;58;181242;784;599;0;207;784;372;412;1109660;1109660;0;91;20;68;8;14
1460;510340305410066;3.04;5687.08;3003.93;4249.46;190;65;118;46;25;25;49;52;38;15910;577;221;336;131;577;268;309;1565390;1565390;0;29;15;70;19;53
1461;510340305410067;2.88;4935.46;3077.72;4303.44;184;16;168;50;30;30;42;53;46;7420;530;57;473;118;530;242;288;1480385;1480385;0;13;11;84;19;43
1462;510340305410068;2.64;5419.56;3125.2;4247.07;222;16;191;81;45;45;68;49;46;12110;585;64;503;191;585;255;330;1653318;1653318;0;16;10;98;41;53
1463;510340305410069;2.76;3144.52;1917.2;2849.17;42;9;33;6;9;9;8;15;6;3010;116;38;78;17;116;45;71;205140;205140;0;3;9;14;7;4
1464;510340305410070;2.7;4505.55;2702.48;3914.8;316;57;248;107;63;63;81;84;58;18420;851;190;637;252;851;397;454;2054200;2054200;0;31;12;166;18;64
1465;510340305410071;2.51;1105.13;832.2;1249.36;267;163;103;149;91;91;55;52;44;17601;671;510;160;313;671;338;333;493496;493496;0;127;42;40;1;4
1466;510340305410072;2.91;1162.51;775.1;1139.69;323;231;2;130;83;83;67;55;73;241071;940;783;5;281;940;446;494;634806;634806;0;181;45;49;1;4
1467;510340305410073;3.08;1032.29;672.48;1002.41;211;193;7;76;42;42;40;46;47;221021;649;618;18;183;649;335;314;373899;373899;0;132;33;24;1;3
1468;510340305410074;3.71;1449.22;897.0;1327.56;92;87;5;28;7;7;21;14;22;131032;341;324;17;86;341;176;165;264492;264492;0;64;14;7;1;3
1469;510340305410075;3.3;1114.22;739.26;1046.38;166;154;0;39;22;22;42;30;35;201132;548;531;0;105;548;273;275;352629;352629;0;97;23;29;0;1
1470;510340305410076;3.07;3571.47;1779.93;2768.21;203;70;133;52;31;31;46;50;50;14722;624;248;376;143;624;293;331;951354;951354;0;59;25;74;8;7
1471;510340305410077;2.68;5804.11;4082.06;6037.88;310;6;0;107;68;68;80;71;69;18400;831;23;0;258;831;392;439;3034991;3034991;0;19;12;89;30;99
1472;510340305410078;2.97;3194.36;2231.17;3000.71;223;85;121;61;34;34;62;51;53;12522;662;303;322;166;662;315;347;1296308;1296308;0;59;20;72;15;26
1473;510340305410079;3.25;4565.5;2728.59;3777.77;373;138;204;109;42;42;87;89;94;361560;1212;509;624;343;1212;565;647;2780438;2780438;0;87;25;140;27;78
1474;510340305410080;2.75;3373.71;1976.89;2653.35;178;81;86;52;36;36;52;42;27;14430;489;242;232;114;489;241;248;897885;897885;0;38;22;80;15;16
1475;510340305410081;2.97;5629.03;2712.3;3852.25;37;31;5;16;5;5;12;9;6;3011;110;93;15;49;110;53;57;264595;264595;0;13;5;13;2;4
1476;510340305410082;3.31;3372.67;1776.75;2605.48;141;81;60;55;18;18;30;31;34;17631;467;272;195;178;467;230;237;735602;735602;0;33;18;59;10;15
1477;510340305410083;2.61;3897.84;2901.94;3863.33;88;16;72;28;18;18;36;10;13;9110;230;35;195;74;230;108;122;629212;629212;0;17;10;29;7;14
1478;510340305410084;2.36;1559.21;1058.93;1706.06;14;2;10;8;4;4;5;3;1;0100;33;10;19;21;33;17;16;30709;30709;0;4;2;5;0;0
1479;510340305410085;2.9;2020.0;1202.41;1743.5;10;10;0;4;1;1;3;3;2;1000;29;29;0;10;29;11;18;34870;34870;0;3;2;2;1;0
1480;510340305410086;3.43;3843.27;1955.12;2766.68;49;48;1;18;7;7;8;10;13;4610;168;165;3;65;168;80;88;293268;293268;0;12;7;22;4;3
1481;510340305410087;2.58;4971.78;3000.06;3965.9;199;27;171;64;43;43;62;49;30;13011;514;84;429;170;514;226;288;1391010;1391010;0;22;10;86;28;48
1482;510340305410088;2.64;3710.9;2086.17;2761.97;39;20;18;14;7;7;14;8;6;4000;103;59;42;36;103;46;57;196100;196100;0;6;7;17;2;5
1483;510340305410089;3.06;7006.01;3762.26;5436.25;230;25;205;61;36;36;52;53;55;24721;703;85;618;191;703;313;390;2417022;2417022;0;15;7;88;32;78
